x1,x2
1.6192296,0.8236091
0.16630006,0.79470277
0.4137404,-0.12943923
2.6357253,-0.09570116
-0.6887326,-2.7111676
-1.456629,1.3274343
0.0327456,-2.476721
1.2579615,1.3020105
-2.489727,1.316506
-2.5601022,1.3337398
-0.973861,0.35857144
0.68641686,-1.7923937
-0.46332073,0.12876138
-0.5733435,1.4206922
-1.3448567,-2.5683434
-2.084344,1.0673956
-0.52006316,-2.5350516
-0.011348486,0.67240137
0.5305369,-0.8266747
-3.6667502,1.5751768
-0.51882243,1.0306579
-1.4970245,-2.608656
-0.1667254,-3.2748392
-0.27426386,0.5848042
-0.7960994,0.5990405
1.4224327,0.90929234
-1.8198357,0.67739975
3.5984585,0.45970416
2.9663641,1.2346195
2.3376896,0.6207887
3.012747,0.9607694
-0.24105239,-1.2772012
2.204026,0.6451125
1.632623,-0.18289405
-1.7781408,0.62824595
0.7952311,1.5922241
-0.51339936,0.32582
0.27767587,-2.995228
-0.111046076,0.10074884
1.3548868,-2.5867255
-0.51732135,-1.9498038
1.1733162,-3.1715395
0.27912402,0.4391085
-0.16182113,-2.4485738
2.1858962,1.4942286
-0.28628993,0.4595652
0.8441379,1.0244036
0.16076016,0.73243904
-1.0965965,0.5688932
0.32052016,-1.5249271
1.78568,-0.3475658
-1.7042835,1.0835701
0.85135245,0.58081937
0.4627936,1.837558
1.3981488,-1.8713078
3.1055377,-1.6014159
-0.65180564,1.2411351
-1.1474919,0.41375613
-2.1102455,-1.6491169
3.2000773,0.60753495
-0.5452204,1.4810141
-0.38672805,0.4167302
-0.0077478886,0.9159819
-1.2075455,0.4013793
0.5137203,0.7863432
1.2064464,1.3618896
-0.12560105,0.7970934
-2.0620003,1.8693798
-2.9519482,1.1224434
-2.338231,-2.7245371
0.9017422,0.51074874
-2.0962038,1.4433272
-2.6426058,1.5501455
-0.18979335,1.4292501
-0.2216506,-2.4733412
2.4962227,-1.6707015
-0.64903903,-2.7110875
1.7084172,0.43386534
-1.5665658,1.4444331
-3.085174,1.0660948
1.66173,0.94590175
-2.7660434,1.4455316
0.8756664,0.89298964
0.14633155,-2.9008849
-1.4070909,0.15250114
-0.18264818,0.41570407
-0.53572345,1.1167083
-0.535578,1.245181
0.25640512,0.5431254
2.161321,1.5652235
-1.6110995,-0.248656
-0.5210414,0.5472878
1.5521023,-2.9393651
0.69558454,1.3369439
-1.2673001,-2.487974
-2.2108603,1.0525576
-1.0210893,-2.7839873
1.2091954,0.44768864
2.0869138,-2.618604
-1.1643069,1.3107803
0.7983544,1.0719401
-1.5040574,1.2044643
-1.6519334,-0.39017823
0.6682408,0.36485842
1.7940304,0.28790617
0.50456357,0.62628806
-0.56989694,-0.11525571
0.7738044,1.2566023
0.13902211,0.73678327
-1.8554873,1.0833136
-0.060765505,-0.09917706
3.5964663,0.80298483
1.8718007,1.2812898
0.5946715,1.7118247
3.8005226,1.0126994
4.0923023,0.843819
3.4239247,1.0517409
1.8525522,0.7720156
-4.4234557,1.5387186
-1.9043412,-2.187009
-1.6027794,1.3035564
1.2086394,0.49640593
1.916887,1.13005
1.4998891,0.7339986
-1.1901205,0.2201244
-2.1665804,-0.58354473
0.37060475,0.24114452
-0.63996553,1.5863438
0.9474752,0.4186734
-1.2203078,-2.5833318
-0.64895916,-1.8683712
-1.7732918,1.5087543
1.1735804,1.8010871
2.1703503,1.179114
-0.688524,1.6928368
-3.7330885,0.89999056
-3.5211837,1.3373781
-2.4334054,0.3213797
1.6387923,0.870648
0.9802406,1.2741277
0.229213,-2.7512367
-2.853001,1.0714417
0.7849705,0.87465346
1.6619785,0.46021375
0.7672379,0.92389894
1.2686236,1.4997838
1.956033,1.0639452
-0.09821439,1.209051
0.8699987,-0.010926098
-0.83596206,0.3559816
-1.4717469,-2.0399725
-1.8341908,0.7716124
1.7509382,1.3385172
0.9862616,0.477699
-2.1804664,0.44179627
0.1961186,-2.7242124
0.8228829,1.197203
1.1564453,1.1032001
1.6309474,1.0649368
0.74594903,0.9438063
-0.93707776,1.189213
0.11973786,0.84479856
-1.1899524,0.9427662
1.9611537,-2.739926
-0.93371606,-1.5701296
-0.686646,0.7607027
-1.8296058,-2.3370602
-2.1329565,-1.7197585
-0.44290566,0.34031045
-0.40465474,-2.1590378
-2.0091572,-1.552222
1.9188082,-0.79607844
-0.7802057,-2.6111782
1.6269834,1.2056335
-1.6636837,1.0329964
1.1339033,1.1919124
0.37572694,-2.7163146
-0.36807895,1.7991105
-1.599819,0.065232456
-2.2454655,0.5601735
-1.0442286,0.213368
-0.84919906,0.05030939
3.179581,1.0477767
-1.9822226,1.1629264
-0.24068141,1.2589552
-2.439797,1.0562764
0.2613418,0.9537337
-3.776285,0.86624503
1.12272,1.0315447
0.7047789,0.70607126
-0.15117168,-2.1628253
1.2080481,0.6711627
-0.63278556,1.2423413
-1.1717324,0.67097604
1.0246813,1.1706479
1.3813546,0.8522922
-0.02343297,-2.415465
0.3318541,0.17000374
-2.4309275,0.4111094
0.27296662,0.4398675
-0.6006689,0.7876154
-0.70503926,-3.2877042
-1.490588,1.2125621
2.48363,1.0814723
-0.7199881,1.1398449
3.1617482,-1.4789208
-0.68618464,0.43085015
-0.042981386,-2.0478697
1.4656894,-1.2535422
2.553734,-2.4350915
1.4600389,-3.0489748
-1.7248118,-2.824578
-2.1589634,0.30515516
-0.37766623,0.7725476
0.40090966,0.86560345
0.1176455,1.0957749
1.8376873,0.5430652
-3.114037,0.4379183
-1.045263,0.25388098
-0.23940206,1.0438488
1.093137,0.8676095
-3.2863286,0.45369235
-1.6824143,0.59050035
-0.48588967,0.9573432
-1.1037362,1.0933892
1.3912699,0.60115063
-2.0873148,-2.719134
2.069482,0.6103645
-2.4632666,-0.08779454
0.012700796,1.8230284
2.775421,-1.013258
-0.46144533,1.1974221
-0.6850059,0.33184338
0.88173985,0.043886557
-1.3630376,0.78211284
1.8513215,0.6444173
0.6270249,-2.361046
-0.48704386,-0.5682787
1.2554224,-2.6779926
-0.25496578,0.8717785
-1.5816028,1.3066944
-4.245701,1.2102214
-1.3116724,-0.060486645
-1.0283062,0.4039931
0.11922622,1.5527074
0.5171368,1.1631817
-1.2870247,-2.8768928
1.4047024,0.41524062
-1.2865508,0.5967945
-2.3761847,0.34147722
-0.8241935,1.2415644
-0.47098374,0.41355118
-1.2609384,-2.268525
5.2441816,1.0538665
2.3783352,-2.419632
1.1988223,1.6682985
1.6479142,-2.596597
1.1990044,-2.8152711
-1.7558239,1.1110215
-1.3899682,1.9920154
-0.70074177,0.90424764
0.3447497,-0.3091698
0.0319736,-2.995842
-1.7422478,0.38804206
-0.3319466,0.24594662
-0.70998454,0.9581176
0.27405477,-2.9469802
-0.35044742,-0.25951752
-2.3407419,-1.9199774
-0.8881004,-2.9066017
2.574612,-2.346045
-2.7373939,-2.3113544
0.10279918,0.22895034
0.07888532,1.2132
1.4171107,0.5974686
-2.608013,1.5490652
3.028869,0.7234143
-0.8736665,0.09915286
-1.0353532,0.25473607
-2.0073934,0.8551899
-2.0560021,0.3556963
0.28546548,-3.048908
-1.9136484,1.7675365
1.3626263,0.737761
-0.37749553,-0.43628326
-0.8827369,1.0696632
1.5751736,-2.9496462
0.9925387,0.09216148
0.050002813,-2.0413916
-0.0934968,0.23090781
-1.2571304,-2.3067358
1.3774655,0.81546926
-0.78183603,-0.7433411
1.6412661,0.23643628
0.8232238,0.8324945
-1.657675,0.046298474
0.10624337,1.522172
2.8707898,-1.6500316
0.89738584,0.67366076
1.9072535,-2.1781204
-0.83829045,1.2465501
-0.8158512,-1.9425523
-0.9704087,1.1133223
-1.3034856,1.1791837
1.1600745,0.37111783
-2.5040035,1.3303964
-1.9686642,1.1092448
-0.04556966,0.81516004
2.0967348,0.9057888
-0.72062635,1.2057171
-1.2670877,0.8079674
-1.1686766,0.49619117
1.8752825,0.80072427
-1.1437738,0.6450323
-1.230315,-3.136102
-1.2920852,0.44601387
-1.7753785,1.6568911
-0.6055987,0.6361562
-1.1624644,0.3662779
0.7980149,-1.5585103
1.9921849,-2.582238
-1.1646926,-2.7155688
3.1856081,1.1102332
0.043780565,1.4132881
-2.038886,-0.13569447
-0.015791178,0.6679113
1.2883761,0.455529
-0.83803034,0.7130752
1.8183653,1.3426392
1.2088158,0.5470741
-2.385591,1.0138338
-1.1371863,-2.6758764
-1.8797722,0.5442296
-1.4053454,-2.4752927
-1.2845011,1.3474258
-1.0487423,-2.3174288
-1.1637352,-2.5703545
1.788068,0.7987263
1.0154955,1.2763935
2.386307,0.27682474
-0.80666614,-2.243779
-1.0273921,-2.6461976
-1.5631082,-2.199973
-1.4925947,-2.4155858
0.10507941,0.9349091
-1.8923421,1.0748726
-0.18918967,0.92827237
1.0169299,1.061133
1.0230296,-0.66717887
1.1022666,0.32123724
-0.9689951,-1.3689753
-1.1096921,1.2850184
-0.454422,-2.4696362
0.86214185,1.2165055
-1.823838,1.5988435
0.7628472,-2.5531697
0.8427613,-2.6914332
-2.3057575,-0.8353392
0.28841758,0.42711085
1.2314417,1.0026377
-4.430205,1.4543016
0.61392426,-1.1392782
2.3619068,-0.014664799
1.2476857,-2.4874876
1.3457949,-2.5518696
-0.045358896,1.2138033
-1.9468212,1.8284808
1.4147408,1.0360452
-0.97979236,-2.7429972
-0.48314977,-2.9440043
-2.5388522,0.45831853
0.1294434,-2.32041
2.3788102,0.73054135
-0.253165,1.0114579
-2.7537942,1.0717088
0.08320975,-0.09141341
-0.055764437,0.5540874
-0.53300166,0.17786434
0.953017,0.89512277
-0.42383885,0.106527746
1.30983,-1.5657218
0.8716161,-2.5950506
2.614559,0.8316643
0.14198709,1.6605959
-4.1881113,0.23522466
-1.8411539,-2.3183606
-3.8834558,-1.8192523
3.269379,1.3102053
-2.0698504,-2.4372542
1.1543815,0.8118098
3.0534437,0.7425436
-0.76191974,-0.24674219
-1.0991042,-3.0803807
-1.2934783,0.93799675
1.2844512,-0.42408434
1.5440304,-0.76254153
-2.099163,0.66041446
0.7660539,0.6895893
-0.3168733,-3.589473
-1.5417902,1.126122
2.395985,1.0462644
-2.6340222,1.0855731
0.14388204,-1.9009795
1.4030707,0.5715232
-3.1554403,-1.4402761
0.45735383,0.80584633
2.5218775,-1.0461726
-0.13188195,0.47637308
0.4660046,0.5818404
-0.5310185,1.326897
-1.8394434,0.8886148
-2.650939,0.92896914
-1.5734413,0.27854678
-0.33384848,-3.317898
1.1149414,-2.6959763
0.48551965,0.8377583
-1.6225786,0.874871
0.15635324,-2.9525106
-1.044213,1.1759413
-0.44014025,-2.6427076
-1.5299408,1.8405616
2.4534514,1.260514
3.0887883,0.77887523
-2.6980333,-0.63294935
0.10388875,0.9073571
0.44003558,0.8937832
-0.39049816,1.3755252
-0.13155341,-2.46448
0.1363275,1.1400738
-2.048338,0.38777167
-2.5538116,-1.5845187
-0.22765231,1.1507019
-0.38843083,0.7014158
1.2654555,-0.8812231
1.5500786,0.89261687
-2.508284,0.9533551
-0.16889882,-2.2902477
1.1398971,0.9423487
4.022028,-2.111745
-0.70961213,0.3989733
-0.11572814,0.9686086
2.7206357,0.2900972
0.39861894,-2.1508312
-1.4829657,0.6919637
-1.6063681,1.5076491
-0.10657191,0.75347495
2.408951,-1.5840734
0.018508196,1.4017204
-0.8706949,0.6198462
-2.0372324,1.0559628
0.1449759,1.3853307
0.052894354,1.2091708
0.3519919,0.16770427
3.0061424,0.897025
-0.601527,-2.5679684
1.877269,0.4102502
-3.1334333,1.0804887
1.3067214,0.07209091
-3.5441456,0.117272705
-2.6145582,0.44498026
-1.7950389,0.273171
1.7432907,0.8815888
-0.8326745,-1.975107
-2.7778966,1.8967922
1.9503262,-2.6018903
-1.0158789,1.1601654
-1.3611109,-3.0663111
2.4447153,-2.598253
-0.8737967,1.1338698
-0.021980762,0.16544273
1.5436327,-2.2469583
-3.553594,0.7182285
1.4203503,0.9407761
-2.0462587,1.511895
1.926027,0.8425133
1.9220974,0.9942392
1.3315895,1.0655963
0.9136622,0.91338205
2.273597,1.3057643
1.2030642,0.6878772
-2.0669198,-2.232938
0.46700597,-0.04491368
-0.27258468,-1.9795964
-1.6298082,-1.1070384
-0.08104062,0.14858186
-2.1273963,0.6868975
-0.11322951,-2.7168844
2.6085017,0.7791195
0.2817304,0.22046532
0.19287133,-1.5975263
0.030467749,0.95816517
-1.0849259,0.61922145
-0.9667103,-2.9736435
0.9008372,-1.5227544
1.3198702,1.0498894
-2.5467117,1.4394542
-1.0396864,1.0381006
-0.88957596,0.5447006
-2.5505443,1.4971803
-0.02823925,-2.9876087
1.3764737,0.41209358
-3.688296,-0.28750423
0.3176391,0.79846823
-2.3691685,-1.879956
-1.5969737,-0.6115104
2.2471368,0.98909557
-0.5910008,0.8585582
-0.37188268,-0.24056011
4.5340166,0.86004007
-0.7456682,-0.8769183
-1.6608686,0.9284948
-1.083884,1.074745
3.950723,0.19016072
0.123893976,0.7335161
0.6716883,-0.1996024
2.046816,0.65610516
1.2005694,1.1060066
1.9497974,-0.008431822
2.514808,0.714552
1.173497,0.9798975
1.4225385,-0.001075387
0.7667,-1.6806226
1.7395432,0.06128384
0.9120686,0.99475014
-0.8089056,1.1998612
0.67207646,0.8836192
-2.0697305,-1.7502491
1.3562825,0.88660836
0.15680528,0.9293047
0.17768836,0.31766662
1.2539704,-2.1672919
1.6739256,1.186476
-0.6433296,0.6608491
-0.7004721,0.7117813
-1.6339436,0.7907785
2.2736266,0.76763403
-1.125654,0.6461186
-0.8049238,1.2684314
2.4067109,0.51271987
-1.4898798,1.2175982
0.20893979,1.392644
2.6794112,-2.4248283
-1.9016869,1.5766693
1.5581944,0.25188747
0.361418,-0.31143042
-2.8460426,-1.181658
0.15566754,-2.782499
0.271168,-2.5880857
-0.3086176,1.1850156
1.6250727,1.034592
-3.194131,1.3226156
-3.1066184,1.7255901
0.15155816,1.499589
-2.6179073,1.1232389
1.0237315,0.8228893
-0.5390351,0.73788357
2.0289462,-2.825205
-0.47955894,-3.1196373
-3.6807468,0.8123714
-2.6343622,0.10625145
-2.048719,1.1334293
-1.480865,-2.0932016
2.9399188,0.54296446
-0.63766,-2.4266808
-1.0081332,-1.0189598
-1.8537729,-1.9860046
-0.45719552,1.3466785
-2.0319448,0.100406885
-1.2254641,-2.9687288
1.5801623,0.57453763
-0.24332356,0.70387256
-2.5239053,1.1899209
1.5674641,0.023132443
-0.87321925,0.12557574
-1.947427,0.34080952
2.9117854,0.036757216
0.7944443,-2.5014427
-0.55859685,-0.31879094
3.1125586,-2.5403187
-0.62843895,0.46837038
0.3331597,1.2526844
3.6198542,0.5302992
-1.6597321,1.7253672
1.3392918,1.4736061
-2.1657267,-1.6215227
-1.1046212,1.606211
-0.5236614,1.0829846
0.5390618,-2.957527
0.5660231,0.72165346
2.1106832,-1.805867
-1.0036666,1.0806216
0.36556983,0.640782
-0.8692007,1.5046599
-0.3739128,0.074031845
0.5167029,-0.057741523
-1.5819266,-0.3249875
-0.2917583,-2.5100598
-1.458658,-2.342263
1.3495705,-1.8707638
-0.66988254,0.71569645
3.6496284,0.14030285
-2.3475177,1.294671
-1.8906183,0.9261929
5.258789,0.8751166
1.280556,0.38523042
-1.0990078,0.9125699
0.10690141,0.4792832
-2.735064,-2.18018
2.0702908,0.7529067
3.8357165,-2.7133684
-0.58958936,-3.155555
-2.7298114,1.1917906
1.0683081,0.19229186
-0.31035256,-2.0918546
-3.1976485,1.0882164
1.7566311,1.1260048
1.8843539,1.460505
-1.4521224,-2.5380738
2.0916173,-2.8759744
-0.10035753,0.59975266
-2.4132595,1.7407162
1.4447143,0.9219003
-0.8859303,0.2795066
1.7309582,0.9156201
-2.4660327,1.960098
2.9897645,0.05748114
1.8209865,-0.091128975
-0.74679804,0.73496735
1.0114338,0.663828
0.9396355,1.0692244
-1.4426506,-2.3406296
3.2923067,1.3227214
-3.15657,-2.1216233
0.96258855,-3.0991666
2.0450904,0.43232825
1.4676573,0.81075907
-2.94805,0.90884364
0.7504389,0.6513096
-1.5859425,-2.7564456
0.7817333,0.5366137
-3.522206,0.32351658
0.054670572,-2.9313648
-3.1198306,-3.2862592
0.59323144,0.9531877
-0.32421994,0.45536298
-0.3723235,0.3372771
0.8907025,-2.5221941
-2.6953235,0.5064586
0.05364585,1.3197896
-1.1724889,0.88354385
2.6897395,0.8315902
0.032779455,0.119867176
0.3060081,0.36948568
-4.013936,1.191481
0.96837354,0.44704324
1.2224104,-1.7549807
0.5698564,0.5309012
-0.03675437,0.41602427
1.3218834,1.3230731
-0.6140027,1.140087
-0.12762094,-2.2988803
-1.1530683,-2.2968047
-2.015481,1.399252
0.47585034,-3.018184
-1.4210494,0.7608224
3.7755706,0.22129846
-3.033889,1.4605575
-0.6273987,0.5863526
2.8931901,1.3913629
1.3818123,1.5827141
0.55727696,0.879652
0.17975116,0.7278464
0.9948261,-2.6546693
1.6393139,-2.7838867
-3.1727777,0.6949208
-1.5682003,0.18012083
-1.3490698,0.61623293
0.3012507,0.778504
1.7485855,-1.0611968
0.5003679,0.896858
1.2540495,0.6565287
1.828326,0.7836664
-1.2542927,-3.025951
0.5239823,-2.124344
3.2286656,-2.6709337
2.834727,1.4413016
-2.563366,1.1079144
0.2756207,1.3035386
-1.351928,0.6028173
-2.651622,0.46109033
-3.4845977,1.1208196
-3.911561,1.1575537
0.63313603,0.8726958
-1.3269832,0.4549287
-1.7816863,-1.6501381
-0.38124418,-1.814785
2.4279702,-1.8804276
0.7688143,-2.5382884
1.1890314,0.3760246
-0.3041978,0.32593995
1.3175957,-2.6715825
3.7479289,-0.14133278
-1.278259,0.91098833
1.6133587,-2.8352659
-1.1658447,1.0734696
1.5659182,0.8113092
-1.542963,0.37367707
1.8670256,0.36294013
-0.52882886,-2.6490347
-0.5406146,1.4461592
3.4503992,1.1072568
-0.2202127,1.0953894
1.6356328,-2.0659008
-0.80450964,1.5555351
0.9188807,-0.30319878
-1.0043952,-2.5547802
0.07128835,0.60159373
-0.28995204,0.8376368
-3.8680787,1.0096319
0.39163327,1.217596
0.16476655,-3.0837815
-1.4468999,0.81058395
0.5989258,0.856334
0.36490703,0.33417302
0.34879994,-2.9561236
-1.4280889,-2.2932184
-0.025380135,0.55408514
-0.24154687,-1.8528349
1.1873839,-0.51805484
0.7153199,-2.4248626
0.71373487,0.3929109
0.3451841,0.049941495
0.6130483,0.30949438
-1.4779153,-1.676897
-0.7530992,-3.3566618
2.6868975,0.062031716
0.42231345,-2.9378273
-2.6050134,-2.5284293
-0.6809561,-2.2871492
0.6744373,1.0307487
0.311867,1.092574
-4.41537,-1.5448896
0.1821425,-0.31037942
1.8869941,1.0446529
0.4989388,-2.0368154
-2.3832228,0.2752587
-0.1489656,0.86482096
-0.33147883,1.0792643
-1.7442555,0.49344274
-0.5524962,1.2942346
-1.7014577,1.4345964
-1.496352,0.42063385
-2.4430373,-1.8288653
0.5435889,-2.3070366
-0.48042727,1.165681
-3.3470902,0.77894914
0.40095544,1.1694043
0.25195146,0.36062276
2.7145855,0.5614289
-0.2046597,0.49642086
-1.7563488,-2.2516596
-0.9392736,1.0943866
-3.0581937,0.6306263
0.30958533,1.2648463
-1.0153024,0.28570968
2.2332637,0.40995437
-2.6343064,0.21612133
-3.7028039,-2.1472533
0.34765458,1.2611592
-1.358619,0.671579
0.48371243,-2.5122893
-2.1458492,0.9472921
0.44103408,0.20707083
0.31457877,0.15533918
1.2183421,0.35837913
-3.2876773,0.35501143
-0.3664229,0.059773847
-1.2228055,0.18313538
-1.0196187,1.4116051
-1.0198042,0.5212436
-2.7494228,-2.0890806
1.7566745,0.71326244
-1.2734506,0.5796266
2.5216048,0.45870414
0.41675496,-2.438804
-1.8899121,-2.7701385
0.059655905,0.9687743
-0.5354135,1.3789519
-0.3234427,-1.826956
-1.9214342,-2.9561367
-0.0064103603,-2.1429126
-0.28222275,-0.1083028
-3.705277,1.2123904
-2.6986122,0.24351242
0.27427983,-1.6423894
-0.32671762,1.4688578
-0.106710196,0.36209568
-1.1626036,0.8952632
-3.7272081,0.6395631
0.5342734,-3.317197
2.485688,0.160686
0.98339486,-2.19567
-0.74186754,0.5867676
-1.2914541,0.8207648
